Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
9,"T Szostak","Windows Phone 8 Application Development Essentials (A practical guide to creating a Windows Phone 8 application using C#, XAML, and MVVM)",2013,"","thuvienso.bvu.edu.vn","http://thuvienso.bvu.edu.vn/handle/TVDHBRVT/19421","https://scholar.google.com/scholar?cites=3356089335910592293&as_sdt=2005&sciodt=2007&hl=en",43,"2023-02-26 07:52:24","CITATION","","","",,,,,9,0.90,9,1,10,"Windows Phone 8 Application Development Essentials (A practical guide to creating a Windows Phone 8 application using C#, XAML, and MVVM) | Thư viện số Đại học Bà Rịa …","","https://scholar.google.com/scholar?q=related:JW9tPXg5ky4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
5,"林亚明","基于 ZK 的 MVVM 与 MVP 设计模式应用研究",2012,"重庆文理学院学报: 自然科学版","cqvip.com","http://www.cqvip.com/qk/85741a/20126/44185783.html","https://scholar.google.com/scholar?cites=9030118799585016169&as_sdt=2005&sciodt=2007&hl=en",44,"2023-02-26 07:52:24","","","","",,,,,5,0.45,5,1,11,"简要介绍基于ZK框架的RIA系统架构,讨论MVVM设计模式和MVP设计模式在ZK框架中实现的 技术特点和应用场合,综合两种设计模式的优点提出了复杂业务系统界面开发的最佳实践,并通过…","","https://scholar.google.com/scholar?q=related:aXnXYDRtUX0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
4,"宋杰, 王科社, 陈婉, 董青霞","基于 MVVM 模式的滚珠丝杠副工艺卡输出设计",2017,"组合机床与自动化加工技术","cqvip.com","http://www.cqvip.com/qk/92879x/201703/671645514.html","https://scholar.google.com/scholar?cites=12885703328110596567&as_sdt=2005&sciodt=2007&hl=en",45,"2023-02-26 07:52:24","","","","",,,,,4,0.67,1,4,6,": 滚珠丝杠副工艺卡是CAPP 系统最重要的输出成果. 为优化CAPP 系统源程序模块, 完善工艺卡 输出效果, 针对CAPP 系统作模块化设计. 运用MVVM (Model-View-View Model) 设计模式, 将…","","https://scholar.google.com/scholar?q=related:19EZ0ec207IJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
5,"李猛坤, 陈明","一种基于扩展 MVVM 模式的面向服务软构件模型",2011,"科学技术与工程","cqvip.com","http://www.cqvip.com/qk/84018x/201110/37493856.html","https://scholar.google.com/scholar?cites=10368585217164755972&as_sdt=2005&sciodt=2007&hl=en",46,"2023-02-26 07:52:24","","","","",,,,,5,0.42,3,2,12,"在面向石油行业的SaaS系统上进行海量数据分析处理时,需要针对不同的地区地理信息特点动态 地采用相应的数据分析处理方法.设计了一种基于扩展MVVM模式的面向服务软构件模型,该模型…","","https://scholar.google.com/scholar?q=related:BMR45FGd5I8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
12,"V DAJBYCH","Mvvm: model-view-viewmodel",2009,"DotNETportal. cz [online]","","","https://scholar.google.com/scholar?cites=31436091026997383&as_sdt=2005&sciodt=2007&hl=en",47,"2023-02-26 07:52:24","CITATION","","","",,,,,12,0.86,12,1,14,"","","https://scholar.google.com/scholar?q=related:h4DKTvWubwAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"PU Zhe, ZHU Ming-ri","Sugar Cane Plantation Management System Based on WPF MVVM",2014,"Computer and Modernization","cam.org.cn","http://www.c-a-m.org.cn/EN/10.3969/j.issn.1006-2475.2014.02.026","",48,"2023-02-26 07:52:24","","10.3969/j.issn.1006-2475.2014.02.026","","",,,,,0,0.00,0,2,9,"… pattern model-view-view model (MVVM), the Windows presentation foundation (WPF) … MVVM framework in system building, analyzes some key technologies such as the use of MVVM …","","https://scholar.google.com/scholar?q=related:px4iglNSvtAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Kouraklis, J Kouraklis","MVVM as Design Philosophy",2016,"MVVM in Delphi: Architecting and Building Model …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-2214-0_3","",49,"2023-02-26 07:52:24","","10.1007/978-1-4842-2214-0_3","","",,,,,0,0.00,0,2,7,"… You will start converting the application to MVVM by looking at the view … I start exploring the MVVM pattern from the View, but this is not … the design of an application in the MVVM domain. …","","https://scholar.google.com/scholar?q=related:I8aX4RxeJhoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"B Ortega-Tenezaca, VF Quevedo-Tumailli…",""" MVVM design pattern for asynchronous events in information systems",2018,"… of MOL2NET 2018 …","sciforum.net","https://sciforum.net/manuscripts/6081/slides.pdf","",50,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,3,5,"The technological integration of software development components and languages allows the creation of business management platforms that include metrics and standards in data …","https://sciforum.net/manuscripts/6081/slides.pdf","https://scholar.google.com/scholar?q=related:VHrwX5GItE4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"F Yu","Scheme of Mobile Web Front-end Display Based on MVVM Framework",2014,"Computer and Modernization","cam.org.cn","http://www.c-a-m.org.cn/EN/abstract/abstract3544.shtml","",51,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,9,"… applications, the MVVM architecture is proposed, and it can provide the personalized experience on the mobile terminals. Examples shows that using MVVM based architecture to …","","https://scholar.google.com/scholar?q=related:6CK17rzpOqcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"P Johnson, P Johnson","Installing MVVM Light",2018,"Using MVVM Light with your Xamarin Apps","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-2475-5_1","",52,"2023-02-26 07:52:24","","10.1007/978-1-4842-2475-5_1","","",,,,,0,0.00,0,2,5,"In order to use MVVMLight within your Xamarin application, you must first add it into the application. The process is different depending on whether you are doing this on a Mac (with …","","https://scholar.google.com/scholar?q=related:Kir8ONBKM7oJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"D Zhikin","APPLYING MVVM PATTERN IN APPLICATION DEVELOPMENT TO HELP AUTISTIC CHILDREN",2014,"Тези доповідей","repository.hneu.edu.ua","http://repository.hneu.edu.ua/jspui/bitstream/123456789/9050/1/%D0%A2%D0%B5%D0%B7%D0%B8%20%D0%B4%D0%BE%D0%BF%D0%BE%D0%B2%D1%96%D0%B4%D0%B5%D0%B9%20%D0%BC%D1%96%D0%B6%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D1%97%20%D0%BD%D0%B0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE-%D0%BF%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D0%BE%D1%97%20%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%97%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D1%85%20%D0%B2%D1%87%D0%B5%D0%BD%D0%B8%D1%85,%20%D0%B0%D1%81%D0%BF%D1%96%D1%80%D0%B0%D0%BD%D1%82%D1%96%D0%B2%20%D1%82%D0%B0%20%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%96%D0%B2%202014.pdf#page=97","",53,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,9,"… The basis for the work was MVVM pattern [1]. Model-View-View-Model (MVVM) is used in the design of the application architecture. MVVM is used for model separation and presentation…","http://repository.hneu.edu.ua/jspui/bitstream/123456789/9050/1/%D0%A2%D0%B5%D0%B7%D0%B8%20%D0%B4%D0%BE%D0%BF%D0%BE%D0%B2%D1%96%D0%B4%D0%B5%D0%B9%20%D0%BC%D1%96%D0%B6%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D1%97%20%D0%BD%D0%B0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE-%D0%BF%D1%80%D0%B0%D0%BA%D1%82%D0%B8%D1%87%D0%BD%D0%BE%D1%97%20%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%97%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D1%85%20%D0%B2%D1%87%D0%B5%D0%BD%D0%B8%D1%85,%20%D0%B0%D1%81%D0%BF%D1%96%D1%80%D0%B0%D0%BD%D1%82%D1%96%D0%B2%20%D1%82%D0%B0%20%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%96%D0%B2%202014.pdf#page=97","https://scholar.google.com/scholar?q=related:5rfDSMSe-DUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
10,"J Likness","Model-view-viewmodel (mvvm) explained",2010,"Code Project","","","https://scholar.google.com/scholar?cites=5535218144062079100&as_sdt=2005&sciodt=2007&hl=en",54,"2023-02-26 07:52:24","CITATION","","","",,,,,10,0.77,10,1,13,"","","https://scholar.google.com/scholar?q=related:fAAeP5ML0UwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Litvinavicius, T Litvinavicius","MVVM",2021,"… : With Practical Applications in. NET 5","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-6637-3_5","",55,"2023-02-26 07:52:24","","10.1007/978-1-4842-6637-3_5","","",,,,,0,0.00,0,2,2,"Although MVVM is a structure that we can represent in drawings and diagrams, what you really need to know is the way to handle events and other things in the WPF. Before jumping …","","https://scholar.google.com/scholar?q=related:xu0CU6knSzkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"YK Hou","A MVVM modeling methodology for information systems user interface design",2019,"","ethesys.lis.nsysu.edu.tw","https://ethesys.lis.nsysu.edu.tw/ETD-db/ETD-search/view_etd?URN=etd-0524119-161801","",56,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"… MVVM pattern, however, object-oriented analysis and design of the mold, can not effectively mold MVVM, … of a modeling methodology for the MVVM model, expressing the relationship …","https://ethesys.lis.nsysu.edu.tw/ETD-db/ETD-search/getfile?URN=etd-0524119-161801&filename=etd-0524119-161801.pdf","https://scholar.google.com/scholar?q=related:y0HJGcsjT78J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"P Johnson, P Johnson","Your First MVVM Light Mobile App",2018,"Using MVVM Light with your Xamarin Apps","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-2475-5_2","",57,"2023-02-26 07:52:24","","10.1007/978-1-4842-2475-5_2","","",,,,,0,0.00,0,2,5,"… MVVM Light provides a simpler way to combine the two operations within the setter using an overloaded method called Set. For the preceding example, the following Set can be used …","","https://scholar.google.com/scholar?q=related:C1YYsl7prvgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"B Brumfield, G Cox, D Hill, B Noyes, M Puleio…","Developer's Guide to Microsoft Prism 4: Building Modular MVVM Applications with Windows Presentation Foundation and Microsoft Silverlight",2011,"","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/2012052","https://scholar.google.com/scholar?cites=1455189777127723087&as_sdt=2005&sciodt=2007&hl=en",58,"2023-02-26 07:52:24","CITATION","10.5555/2012052","","",,,,,6,0.50,1,6,12,"This guide provides everything you need to get started with Prism and to use it to create flexible, maintainable Windows Presentation Foundation (WPF) and Microsoft Silverlight 4.0 …","","https://scholar.google.com/scholar?q=related:T1B6cmTfMRQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"Y Haravy, S Surto","Modern Approaches to Android APP Architecture: MVVM, MVP, VIPER",2018,"","elib.psu.by","https://elib.psu.by/handle/123456789/31705","",59,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,5,"… During Google I/O, Google introduced architecture components which include LiveData and ViewModel which facilitate developing Android app using MVVM (Model-View-ViewModel) …","https://elib.psu.by/bitstream/123456789/31705/1/206-208.pdf","https://scholar.google.com/scholar?q=related:eIuPbSWczo8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"C Anderson","The Model-View-ViewModel (MVVM) Design Pattern",2010,"Pro Business Applications with Silverlight 4","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-7206-9_12","",60,"2023-02-26 07:52:24","","10.1007/978-1-4302-7206-9_12","","",,,,,0,0.00,0,1,13,"… itself, learning and implementing MVVM is a challenge and … the core concepts of the MVVM design pattern and practical … into a full-blown MVVM implementation discussed in the …","","https://scholar.google.com/scholar?q=related:CDli0Ulf-5UJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
9,"I Minar","Mvc vs mvvm vs mvp",2012,"What a controversial topic that many developers can …","","","https://scholar.google.com/scholar?cites=13088008759075675506&as_sdt=2005&sciodt=2007&hl=en",61,"2023-02-26 07:52:24","CITATION","","","",,,,,9,0.82,9,1,11,"","","https://scholar.google.com/scholar?q=related:ch3ohZ_yobUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"A Furrow","Introduction to MVVM",2014,"URL https://www. objc. io/issues/13-architecture/mvvm","","","https://scholar.google.com/scholar?cites=16485236561653343745&as_sdt=2005&sciodt=2007&hl=en",62,"2023-02-26 07:52:24","CITATION","","","",,,,,7,0.78,7,1,9,"","","https://scholar.google.com/scholar?q=related:ASahb09Tx-QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"GML Hall","WPF and Silverlight MVVM",,"download.blackball.lv","","https://download.blackball.lv/data/library/Pro_WPF_and_Silverlight_MVVM.pdf","",63,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,,"This book was conceived from a need to explain the MVVM pattern and how it helps structure WPF and Silverlight applications. I had worked on a number of projects where these …","https://download.blackball.lv/data/library/Pro_WPF_and_Silverlight_MVVM.pdf","https://scholar.google.com/scholar?q=related:-2DGwpkg-nIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"E Downey, E Downey","Grocery App: MVVM",2016,"Practical Swift","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-2280-5_10","",64,"2023-02-26 07:52:24","","10.1007/978-1-4842-2280-5_10","","",,,,,0,0.00,0,2,7,"… In Chapter 4, we discussed design patterns; specifically MVVM, which is the design pattern … There are other advantages to using MVVM as well, which we will explore in later chapters. …","","https://scholar.google.com/scholar?q=related:B-AOs5H_KLoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MI Fésüs","Using Silverlight and XAML in MVC, MVP, MVVM patterns",2009,"","dea.lib.unideb.hu","https://dea.lib.unideb.hu/dea/bitstream/handle/2437/85467/Using%20Silverlight%20and%20XAML%20in%20MVC%20MVP%20MVVM%20patterns.pdf","",65,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,14,"… We will see how the MVVM pattern is implemented, and further discuss how things would look like in the other two patterns. In the end of we will try to describe, how to change the …","https://dea.lib.unideb.hu/dea/bitstream/handle/2437/85467/Using%20Silverlight%20and%20XAML%20in%20MVC%20MVP%20MVVM%20patterns.pdf","https://scholar.google.com/scholar?q=related:GhqlA8orkYAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Troelsen, P Japikse, A Troelsen, P Japikse","WPF Notifications, Validations, Commands, and MVVM",2017,"Pro C# 7: With. NET and …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-3018-3_28","",66,"2023-02-26 07:52:24","","10.1007/978-1-4842-3018-3_28","","",,,,,0,0.00,0,4,6,"… There are multiple MVVM frameworks available for WPF, such as MVVMLite, Caliburn.Micro… more than just an MVVM framework). This chapter discusses the MVVM pattern and the …","","https://scholar.google.com/scholar?q=related:VahtUurTT9EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Troelsen, P Japikse, A Troelsen, P Japikse","Notifications, Commands, Validation, and MVVM",2015,"C# 6.0 and the. NET 4.6 …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-1332-2_30","",67,"2023-02-26 07:52:24","","10.1007/978-1-4842-1332-2_30","","",,,,,0,0.00,0,4,8,"… There are multiple MVVM frameworks available for WPF, such as … MVVM framework). Each framework has its merits and (to some extent) detractions. This chapter discusses the MVVM …","","https://scholar.google.com/scholar?q=related:FUx54Q7oimsJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"R Cameron","Advanced MVVM, Services and App Connect",2011,"Pro Windows Phone App Development","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-3937-6_7","",68,"2023-02-26 07:52:24","","10.1007/978-1-4302-3937-6_7","","",,,,,0,0.00,0,1,12,"… Next up we start with a discussion of Advanced MVVM … MVVM Light then finds a concrete class registered via the inversion … section for more details on how MVVM Light works as well as …","","https://scholar.google.com/scholar?q=related:F-iEnpa6v2kJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"曾蔚","基于 Silverlight 和 MVVM 模式的移动商业智能系统研究",2011,"太原师范学院学报: 自然科学版","cqvip.com","http://www.cqvip.com/qk/86745x/201102/38641251.html","https://scholar.google.com/scholar?cites=4758378857871959086&as_sdt=2005&sciodt=2007&hl=en",69,"2023-02-26 07:52:24","","","","",,,,,3,0.25,3,1,12,"为解决传统商业智能系统在实时性,交互性和通用性上的不足,采用RIA技术设计了一种基于 Silverlight和MVVM模式的移动商业智能系统解决方案.方案给出了系统的总体架构,在前端展现层实现…","","https://scholar.google.com/scholar?q=related:LuQvOlwoCUIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
