Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"J Strawn","Design Patterns by Tutorials: MVVM",2018,"Raywenderlich","","","https://scholar.google.com/scholar?cites=2587829118217427821&as_sdt=2005&sciodt=2007&hl=en",73,"2023-02-26 07:52:24","CITATION","","","",,,,,8,1.60,8,1,5,"","","https://scholar.google.com/scholar?q=related:bRvDQt_Q6SMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
8,"D Dobrean, L Diosan","Model View Controller in iOS mobile applications development.",2019,"SEKE","researchgate.net","https://www.researchgate.net/profile/Dragos-Dobrean/publication/335151640_Model_View_Controller_in_iOS_mobile_applications_development/links/5d81f6c4458515cbd195a443/Model-View-Controller-in-iOS-mobile-applications-development.pdf","https://scholar.google.com/scholar?cites=1191152595437426580&as_sdt=2005&sciodt=2007&hl=en",276,"2023-02-26 08:06:35","PDF","","","",,,,,8,2.00,4,2,4,"… In addition, MVC is highly versatile, having different flavours as Model-ViewView-Model (… Presentation Foundation and the Model View View Model Pattern. Microsoft Press, 2011. …","https://www.researchgate.net/profile/Dragos-Dobrean/publication/335151640_Model_View_Controller_in_iOS_mobile_applications_development/links/5d81f6c4458515cbd195a443/Model-View-Controller-in-iOS-mobile-applications-development.pdf","https://scholar.google.com/scholar?q=related:lBdVfPnShxAJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"MISB Khairat, Y Priyadi, M Adrian","Usability Measurement in User Interface Design Using Heuristic Evaluation &Severity Rating (Case Study: Mobile TA Application based on MVVM)",2022,"2022 IEEE 12th Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9720876/","https://scholar.google.com/scholar?cites=3591984728299140934&as_sdt=2005&sciodt=2007&hl=en",6,"2023-02-26 07:52:24","","","","",,,,,7,7.00,2,3,1,"Each User interface design needs to be tested, one of which is by using heuristic evaluation. Heuristic evaluation is used to test ten usability aspects of the application and a severity …","","https://scholar.google.com/scholar?q=related:RvflSBRL2TEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"W Sun, H Chen, W Yu","The Exploration and Practice of MVVM Pattern on Android Platform",2017,"2016 4th International Conference on …","atlantis-press.com","https://www.atlantis-press.com/proceedings/icmmita-16/25868250","https://scholar.google.com/scholar?cites=647544394224578495&as_sdt=2005&sciodt=2007&hl=en",13,"2023-02-26 07:52:24","","","","",,,,,7,1.17,2,3,6,"… This paper compared the commonality and variability of MVVM with the commonly used MVC … jar techniques and the use of MVVM pattern on Android platform was explored. Three key …","https://www.atlantis-press.com/article/25868250.pdf","https://scholar.google.com/scholar?q=related:vy8NGjKK_AgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"HH Pan, JJ Jiang, L Chen, HT Sun…","A scalable graphics user interface architecture for CNC application based-On WPF and MVVM",2011,"Advanced Materials …","Trans Tech Publ","https://www.scientific.net/AMR.317-319.1931","https://scholar.google.com/scholar?cites=2935984935834750101&as_sdt=2005&sciodt=2007&hl=en",15,"2023-02-26 07:52:24","","","","",,,,,7,0.58,1,5,12,"… (4) MVVM: John Gossman outlined MVVM pattern [13]. The distinction between MVVM and PM is that MVVM provide a … MVVM is considered as the most suited design pattern to WPF. …","","https://scholar.google.com/scholar?q=related:lQxUXr62vigJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"A Furrow","Introduction to MVVM",2014,"URL https://www. objc. io/issues/13-architecture/mvvm","","","https://scholar.google.com/scholar?cites=16485236561653343745&as_sdt=2005&sciodt=2007&hl=en",62,"2023-02-26 07:52:24","CITATION","","","",,,,,7,0.78,7,1,9,"","","https://scholar.google.com/scholar?q=related:ASahb09Tx-QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"L Liu","Analysis and Application of MVVM Design Pattern",2012,"Application of Micro Computer","","","https://scholar.google.com/scholar?cites=9299411980810435110&as_sdt=2005&sciodt=2007&hl=en",72,"2023-02-26 07:52:24","CITATION","","","",,,,,7,0.64,7,1,11,"","","https://scholar.google.com/scholar?q=related:Jro3GO0lDoEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"A Sinhal","MVC, MVP and MVVM design pattern",2017,"Medium [online]. San Francisco: Medium","","","https://scholar.google.com/scholar?cites=6809626180951852597&as_sdt=2005&sciodt=2007&hl=en",74,"2023-02-26 07:52:24","CITATION","","","",,,,,7,1.17,7,1,6,"","","https://scholar.google.com/scholar?q=related:NcbVwO6mgF4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"J Smith","Advanced Mvvm",2013,"Josh Smith","","","https://scholar.google.com/scholar?cites=397204007816242727&as_sdt=2005&sciodt=2007&hl=en",75,"2023-02-26 07:52:24","CITATION","","","",,,,,7,0.70,7,1,10,"","","https://scholar.google.com/scholar?q=related:J6Y_zfAmgwUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"H Saleh","Mvvm architecture, viewmodel and livedata (part 1)",2017,"Pro Android Dev [online]. Medium","","","https://scholar.google.com/scholar?cites=9353793874701069884&as_sdt=2005&sciodt=2007&hl=en",79,"2023-02-26 07:52:24","CITATION","","","",,,,,7,1.17,7,1,6,"","","https://scholar.google.com/scholar?q=related:PC7Ic_hZz4EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
7,"M Bragge","Model-View-Controller architectural pattern and its evolution in graphical user interface frameworks",2013,"","lutpub.lut.fi","https://lutpub.lut.fi/handle/10024/92156","https://scholar.google.com/scholar?cites=9974102161888543741&as_sdt=2005&sciodt=2007&hl=en",327,"2023-02-26 08:06:35","","","","",,,,,7,0.70,7,1,10,"… View model - View models merely hold data that is being transferred between controllers and views. It is sometimes necessary to format the data of a domain object in another way. …","https://lutpub.lut.fi/bitstream/handle/10024/92156/Model-View-Controller%20architectural%20pattern%20and%20its%20evolution%20in%20graphical%20user%20interface%20frameworks.pdf?sequence=2","https://scholar.google.com/scholar?q=related:_YPSOBIha4oJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
6,"B Wisnuadhi, G Munawar…","Performance Comparison of Native Android Application on MVP and MVVM",2020,"International Seminar of …","atlantis-press.com","https://www.atlantis-press.com/proceedings/issat-20/125949769","https://scholar.google.com/scholar?cites=11069315499674413036&as_sdt=2005&sciodt=2007&hl=en",7,"2023-02-26 07:52:24","","","","",,,,,6,2.00,2,3,3,"… MVVM), but between MVP and MVVM which is better is still unclear. This study aims to compare the performance of MVP and MVVM … Based on experiments, the results show that MVVM …","https://www.atlantis-press.com/article/125949769.pdf","https://scholar.google.com/scholar?q=related:7KfRmMwbnpkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"B Maharjan","Puzzle game using Android MVVM Architecture",2018,"","theseus.fi","https://www.theseus.fi/handle/10024/145871","https://scholar.google.com/scholar?cites=4917016957279658656&as_sdt=2005&sciodt=2007&hl=en",18,"2023-02-26 07:52:24","","","","",,,,,6,1.20,6,1,5,"… MVVM pattern was … MVVM, View Model is an independent business domain, which handles all the data transformation and operations. The objective of this thesis is to implement MVVM …","https://www.theseus.fi/bitstream/handle/10024/145871/Maharjan_Bikesh.pdf?sequence=1","https://scholar.google.com/scholar?q=related:oOI5Bd_APEQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"B Brumfield, G Cox, D Hill, B Noyes, M Puleio…","Developer's Guide to Microsoft Prism 4: Building Modular MVVM Applications with Windows Presentation Foundation and Microsoft Silverlight",2011,"","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/2012052","https://scholar.google.com/scholar?cites=1455189777127723087&as_sdt=2005&sciodt=2007&hl=en",58,"2023-02-26 07:52:24","CITATION","10.5555/2012052","","",,,,,6,0.50,1,6,12,"This guide provides everything you need to get started with Prism and to use it to create flexible, maintainable Windows Presentation Foundation (WPF) and Microsoft Silverlight 4.0 …","","https://scholar.google.com/scholar?q=related:T1B6cmTfMRQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"A Osmani","Understanding mvvm, a guide for javascript developers",2012,"… . com/blog/understanding-mvvm-a-guide-forjavascript …","","","https://scholar.google.com/scholar?cites=12214419339905026558&as_sdt=2005&sciodt=2007&hl=en",70,"2023-02-26 07:52:24","CITATION","","","",,,,,6,0.55,6,1,11,"","","https://scholar.google.com/scholar?q=related:_kmzxKxVgqkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"L Bugnion","MVVM Light Toolkit",2013,"GalaSoft http://www. galasoft. ch/mvvm","","","https://scholar.google.com/scholar?cites=3112649491315707086&as_sdt=2005&sciodt=2007&hl=en",71,"2023-02-26 07:52:24","CITATION","","","",,,,,6,0.60,6,1,10,"","","https://scholar.google.com/scholar?q=related:zkwsiDhaMisJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"J Smith","The Model-View-ViewModel (MVVM) Design Pattern for WPF",2009,"MSDN Magazine.[Online] February","","","https://scholar.google.com/scholar?cites=1439333628229690423&as_sdt=2005&sciodt=2007&hl=en",78,"2023-02-26 07:52:24","CITATION","","","",,,,,6,0.43,6,1,14,"","","https://scholar.google.com/scholar?q=related:N6TnF0-K-RMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"L Reyes","Aplicando el patrón de diseño MVVM",2018,"… -elpatr% C3% B3n-de-dise% C3% B1o-mvvm …","","","https://scholar.google.com/scholar?cites=14388323191852355976&as_sdt=2005&sciodt=2007&hl=en",298,"2023-02-26 07:52:24","CITATION","","","",,,,,6,1.20,6,1,5,"","","https://scholar.google.com/scholar?q=related:iNHf27WXrccJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
6,"J Smith","Wpf apps with the model-view-viewmodel design pattern, 2009",2011,"MSDN Magazine. Available at: http://msdn. microsoft …","","","https://scholar.google.com/scholar?cites=15451841314974773303&as_sdt=2005&sciodt=2007&hl=en",32,"2023-02-26 08:01:38","CITATION","","","",,,,,6,0.50,6,1,12,"","","https://scholar.google.com/scholar?q=related:N7DGAM_3b9YJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
6,"R McCarter","Problems and solutions with model-vie-viewmodel",2010,"Microsoft MSDN Magazine, Tech. Rep","","","https://scholar.google.com/scholar?cites=4636545940683975359&as_sdt=2005&sciodt=2007&hl=en",33,"2023-02-26 08:01:38","CITATION","","","",,,,,6,0.46,6,1,13,"","","https://scholar.google.com/scholar?q=related:v2o_s_dRWEAJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
6,"J Gossman","Introduction to Model/View/ViewModel pattern for building WPF apps, October 2005",2016,"URL http://blogs. msdn. com/b/johngossman/archive …","","","https://scholar.google.com/scholar?cites=4379647850449020607&as_sdt=2005&sciodt=2007&hl=en",36,"2023-02-26 08:01:38","CITATION","","","",,,,,6,0.86,6,1,7,"","","https://scholar.google.com/scholar?q=related:vyZR_4OixzwJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
6,"R Cortez, A Vazhenin","Virtual model‐view‐controller design pattern: Extended MVC for service‐oriented architecture",2015,"IEEJ Transactions on Electrical and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/tee.22101","https://scholar.google.com/scholar?cites=9463782317951169134&as_sdt=2005&sciodt=2007&hl=en",367,"2023-02-26 08:06:35","","10.1002/tee.22101","","",,,,,6,0.75,3,2,8,"… The view encapsulates the state and view logic, and the view-model handles controller functions. These functions include queries, observers, and coordinate updates to the model, as …","","https://scholar.google.com/scholar?q=related:bjIafeAbVoMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"E Maxwell","MVC vs. MVP vs. MVVM on Android",2017,"A: Realm Academy","","","https://scholar.google.com/scholar?cites=5012341539289322688&as_sdt=2005&sciodt=2007&hl=en",82,"2023-02-26 07:52:24","CITATION","","","",,,,,5,0.83,5,1,6,"","","https://scholar.google.com/scholar?q=related:wFRGzhJqj0UJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
5,"N Blanco","¿ Qué patron usa Angular? MVC o MVVM",2018,"… . net/blog/que-patron-usa-angular-mvc-o-mvvm","","","https://scholar.google.com/scholar?cites=18412672084459963888&as_sdt=2005&sciodt=2007&hl=en",303,"2023-02-26 07:52:24","CITATION","","","",,,,,5,1.00,5,1,5,"","","https://scholar.google.com/scholar?q=related:8MX8z7Tzhv8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
5,"SP Tripathi, T Narang","Applying model view view-model and layered architecture for mobile applications",2017,"Journal of International Academy of …","researchgate.net","https://www.researchgate.net/profile/Shashi-Tripathi-4/publication/328416556_Applying_Model_View_View-Model_and_Layered_Architecture_for_Mobile_Applications/links/5bcce87692851cae21b8ca26/Applying-Model-View-View-Model-and-Layered-Architecture-for-Mobile-Applications.pdf","https://scholar.google.com/scholar?cites=14343551789945915099&as_sdt=2005&sciodt=2007&hl=en",25,"2023-02-26 08:06:35","PDF","","","",,,,,5,0.83,3,2,6,"… with Model View View-Model Design Pattern When we use Model View View-Model with the layered … The view module contains view base, application views and View-Model locator. …","https://www.researchgate.net/profile/Shashi-Tripathi-4/publication/328416556_Applying_Model_View_View-Model_and_Layered_Architecture_for_Mobile_Applications/links/5bcce87692851cae21b8ca26/Applying-Model-View-View-Model-and-Layered-Architecture-for-Mobile-Applications.pdf","https://scholar.google.com/scholar?q=related:2wYliVuIDscJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
